year,month,day,hour,count,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2
2015,9,13,23,1,0,6,0,15,0.0,69,24,Clear
2015,9,14,0,1,0,0,1,14,0.0,70,24,Clear
2015,9,14,1,1,0,0,1,14,0.0,72,24,Clear
2015,9,14,6,12,0,0,1,15,0.0,75,23,Partly cloudy
2015,9,14,7,20,0,0,1,16,0.0,69,24,Partly cloudy
2015,9,14,8,41,0,0,1,18,0.0,64,25,Sunny
2015,9,14,9,15,0,0,1,19,0.0,58,27,Sunny
2015,9,14,10,8,0,0,1,20,0.0,54,25,Sunny
2015,9,14,11,12,0,0,1,22,0.0,50,24,Sunny
2015,9,14,12,13,0,0,1,23,0.0,45,23,Sunny
2015,9,14,13,18,0,0,1,23,0.0,45,22,Sunny
2015,9,14,14,24,0,0,1,23,0.0,45,21,Sunny
2015,9,14,15,16,0,0,1,23,0.0,44,20,Sunny
2015,9,14,16,15,0,0,1,22,0.0,48,18,Sunny
2015,9,14,17,36,0,0,1,22,0.0,52,16,Sunny
2015,9,14,18,46,0,0,1,21,0.0,56,14,Clear
2015,9,14,19,42,0,0,1,20,0.0,58,15,Clear
2015,9,14,20,33,0,0,1,19,0.0,60,15,Clear
2015,9,14,21,10,0,0,1,19,0.0,62,15,Clear
2015,9,14,22,7,0,0,1,18,0.0,62,13,Clear
2015,9,14,23,4,0,0,1,18,0.0,62,12,Clear
2015,9,15,0,1,0,1,1,18,0.0,62,10,Clear
2015,9,15,1,1,0,1,1,18,0.0,63,11,Clear
2015,9,15,5,4,0,1,1,18,0.0,64,11,Clear
2015,9,15,6,14,0,1,1,19,0.0,63,10,Sunny
2015,9,15,7,27,0,1,1,21,0.0,58,8,Sunny
2015,9,15,8,49,0,1,1,24,0.0,52,5,Sunny
2015,9,15,9,17,0,1,1,26,0.0,47,3,Sunny
2015,9,15,10,9,0,1,1,26,0.0,47,4,Sunny
2015,9,15,11,6,0,1,1,26,0.0,47,4,Sunny
2015,9,15,12,10,0,1,1,26,0.0,47,5,Sunny
2015,9,15,13,10,0,1,1,28,0.0,46,6,Sunny
2015,9,15,14,16,0,1,1,29,0.0,45,8,Sunny
2015,9,15,15,19,0,1,1,30,0.0,44,10,Sunny
2015,9,15,16,14,0,1,1,28,0.0,49,10,Sunny
2015,9,15,17,38,0,1,1,26,0.0,54,9,Sunny
2015,9,15,18,50,0,1,1,24,0.0,59,9,Clear
2015,9,15,19,32,0,1,1,23,0.0,58,11,Clear
2015,9,15,20,31,0,1,1,22,0.0,58,12,Clear
2015,9,15,21,17,0,1,1,21,0.0,58,13,Clear
2015,9,15,22,8,0,1,1,21,0.0,59,11,Clear
2015,9,15,23,1,0,1,1,21,0.0,59,9,Clear
2015,9,16,0,1,0,2,1,21,0.0,60,7,Clear
2015,9,16,1,1,0,2,1,20,0.0,59,8,Clear
2015,9,16,5,3,0,2,1,20,0.0,56,12,Clear
2015,9,16,6,12,0,2,1,20,0.0,55,12,Sunny
2015,9,16,7,30,0,2,1,20,0.0,54,12,Sunny
2015,9,16,8,45,0,2,1,21,0.0,52,13,Sunny
2015,9,16,9,17,0,2,1,21,0.0,51,13,Sunny
2015,9,16,10,8,0,2,1,21,0.0,55,12,Sunny
2015,9,16,11,13,0,2,1,22,0.0,59,10,Partly cloudy
2015,9,16,12,7,0,2,1,22,0.0,63,8,Partly cloudy
2015,9,16,13,10,0,2,1,22,0.0,64,9,Partly cloudy
2015,9,16,14,21,0,2,1,21,0.2,65,10,Moderate rain at times
2015,9,16,15,15,0,2,1,21,0.3,66,11,Moderate rain at times
2015,9,16,16,12,0,2,1,20,0.2,70,10,Moderate rain at times
2015,9,16,17,47,0,2,1,19,0.0,74,9,Partly cloudy
2015,9,16,18,42,0,2,1,18,0.0,77,8,Partly cloudy
2015,9,16,19,31,0,2,1,17,0.0,78,9,Partly cloudy
2015,9,16,20,15,0,2,1,17,0.2,79,10,Moderate rain at times
2015,9,16,21,10,0,2,1,17,0.2,79,10,Moderate rain at times
2015,9,16,22,6,0,2,1,16,0.1,80,10,Moderate rain at times
2015,9,16,23,6,0,2,1,16,0.0,80,10,Partly cloudy
2015,9,17,0,4,0,3,1,16,0.0,81,9,Partly cloudy
2015,9,17,1,2,0,3,1,15,0.0,81,10,Partly cloudy
2015,9,17,6,15,0,3,1,16,0.0,78,8,Partly cloudy
2015,9,17,7,22,0,3,1,17,0.0,73,9,Partly cloudy
2015,9,17,8,44,0,3,1,18,0.0,68,10,Patchy rain possible
2015,9,17,9,13,0,3,1,20,0.0,62,11,Patchy rain possible
2015,9,17,10,5,0,3,1,20,0.0,61,10,Patchy rain possible
2015,9,17,11,5,0,3,1,21,0.0,59,9,Sunny
2015,9,17,12,6,0,3,1,22,0.0,57,8,Sunny
2015,9,17,13,10,0,3,1,21,0.0,58,9,Sunny
2015,9,17,14,15,0,3,1,21,0.0,59,10,Patchy rain possible
2015,9,17,15,10,0,3,1,21,0.0,59,11,Patchy rain possible
2015,9,17,16,10,0,3,1,19,0.0,66,10,Patchy rain possible
2015,9,17,17,31,0,3,1,18,0.0,72,10,Sunny
2015,9,17,18,61,0,3,1,16,0.0,78,9,Clear
2015,9,17,19,30,0,3,1,16,0.0,79,9,Clear
2015,9,17,20,16,0,3,1,16,0.0,79,10,Patchy rain possible
2015,9,17,21,9,0,3,1,16,0.0,79,10,Patchy rain possible
2015,9,17,22,3,0,3,1,16,0.0,81,10,Patchy rain possible
2015,9,17,23,6,0,3,1,16,0.0,83,10,Partly cloudy
2015,9,18,0,1,0,4,1,15,0.0,85,9,Partly cloudy
2015,9,18,1,1,0,4,1,15,0.0,85,10,Partly cloudy
2015,9,18,2,1,0,4,1,16,0.3,85,12,Moderate rain at times
2015,9,18,5,2,0,4,1,17,0.0,84,12,Partly cloudy
2015,9,18,6,10,0,4,1,17,0.0,84,11,Partly cloudy
2015,9,18,7,28,0,4,1,18,0.0,79,12,Partly cloudy
2015,9,18,8,52,0,4,1,19,0.3,75,13,Moderate rain at times
2015,9,18,9,17,0,4,1,21,0.3,70,15,Moderate rain at times
2015,9,18,10,9,0,4,1,21,0.2,69,14,Moderate rain at times
2015,9,18,11,13,0,4,1,22,0.0,67,13,Partly cloudy
2015,9,18,12,16,0,4,1,22,0.0,66,13,Partly cloudy
2015,9,18,13,13,0,4,1,22,0.0,66,14,Partly cloudy
2015,9,18,14,19,0,4,1,22,0.4,67,15,Heavy rain at times
2015,9,18,15,18,0,4,1,22,0.6,67,16,Heavy rain at times
2015,9,18,16,25,0,4,1,21,0.3,71,14,Heavy rain at times
2015,9,18,17,48,0,4,1,20,0.0,75,13,Partly cloudy
2015,9,18,18,69,0,4,1,19,0.0,79,11,Partly cloudy
2015,9,18,19,35,0,4,1,18,0.0,79,12,Partly cloudy
2015,9,18,20,13,0,4,1,18,0.3,80,12,Heavy rain at times
2015,9,18,21,13,0,4,1,18,0.4,81,13,Heavy rain at times
2015,9,18,22,10,0,4,1,17,0.2,83,13,Heavy rain at times
2015,9,18,23,9,0,4,1,17,0.0,84,12,Partly cloudy
2015,9,19,0,7,0,5,0,17,0.0,85,11,Partly cloudy
2015,9,19,2,1,0,5,0,16,0.1,86,13,Patchy rain possible
2015,9,19,6,1,0,5,0,16,0.0,83,11,Partly cloudy
2015,9,19,8,14,0,5,0,18,0.2,72,12,Moderate rain at times
2015,9,19,9,12,0,5,0,19,0.2,66,12,Moderate rain at times
2015,9,19,10,25,0,5,0,20,0.1,64,12,Moderate rain at times
2015,9,19,11,31,0,5,0,20,0.0,62,11,Partly cloudy
2015,9,19,12,23,0,5,0,21,0.0,60,10,Partly cloudy
2015,9,19,13,46,0,5,0,21,0.0,61,10,Partly cloudy
2015,9,19,14,53,0,5,0,21,0.1,62,10,Patchy rain possible
2015,9,19,15,60,0,5,0,21,0.1,63,11,Patchy rain possible
2015,9,19,16,63,0,5,0,19,0.1,69,10,Patchy rain possible
2015,9,19,17,48,0,5,0,18,0.0,75,10,Partly cloudy
2015,9,19,18,42,0,5,0,17,0.0,80,10,Partly cloudy
2015,9,19,19,28,0,5,0,16,0.0,81,10,Partly cloudy
2015,9,19,20,23,0,5,0,16,0.1,82,11,Patchy rain possible
2015,9,19,21,12,0,5,0,16,0.1,83,11,Patchy rain possible
2015,9,19,22,8,0,5,0,16,0.1,82,11,Patchy rain possible
2015,9,19,23,4,0,5,0,16,0.1,81,11,Patchy rain possible
2015,9,20,0,3,0,6,0,17,0.2,80,12,Patchy rain possible
2015,9,20,1,5,0,6,0,17,0.1,78,12,Patchy rain possible
2015,9,20,2,1,0,6,0,17,0.1,77,12,Patchy rain possible
2015,9,20,5,1,0,6,0,18,0.1,72,13,Patchy rain possible
2015,9,20,7,2,0,6,0,19,0.0,67,13,Patchy rain possible
2015,9,20,8,5,0,6,0,20,0.0,64,14,Patchy rain possible
2015,9,20,9,9,0,6,0,20,0.1,61,14,Patchy rain possible
2015,9,20,10,23,0,6,0,21,0.0,54,15,Patchy rain possible
2015,9,20,11,24,0,6,0,22,0.0,48,15,Sunny
2015,9,20,12,29,0,6,0,24,0.0,42,16,Sunny
2015,9,20,13,52,0,6,0,23,0.0,42,18,Sunny
2015,9,20,14,41,0,6,0,23,0.0,42,20,Sunny
2015,9,20,15,27,0,6,0,23,0.0,42,21,Sunny
2015,9,20,16,47,0,6,0,22,0.0,46,21,Sunny
2015,9,20,17,50,0,6,0,20,0.0,50,21,Sunny
2015,9,20,18,43,0,6,0,19,0.0,54,20,Clear
2015,9,20,19,28,0,6,0,18,0.0,55,21,Clear
2015,9,20,20,11,0,6,0,18,0.0,57,22,Clear
2015,9,20,21,5,0,6,0,17,0.0,59,23,Clear
2015,9,20,22,4,0,6,0,17,0.0,60,22,Clear
2015,9,20,23,1,0,6,0,16,0.0,60,21,Partly cloudy
2015,9,21,0,1,0,0,1,15,0.0,61,21,Partly cloudy
2015,9,21,1,1,0,0,1,15,0.0,61,21,Partly cloudy
2015,9,21,6,5,0,0,1,14,0.0,61,17,Cloudy
2015,9,21,7,30,0,0,1,15,0.0,58,17,Cloudy
2015,9,21,8,26,0,0,1,16,0.0,56,18,Partly cloudy
2015,9,21,9,11,0,0,1,18,0.0,54,19,Partly cloudy
2015,9,21,10,5,0,0,1,19,0.0,50,17,Partly cloudy
2015,9,21,11,2,0,0,1,20,0.0,47,15,Partly cloudy
2015,9,21,12,8,0,0,1,21,0.0,44,13,Partly cloudy
2015,9,21,13,10,0,0,1,21,0.0,43,14,Partly cloudy
2015,9,21,14,11,0,0,1,21,0.0,42,14,Sunny
2015,9,21,15,18,0,0,1,22,0.0,42,14,Sunny
2015,9,21,16,21,0,0,1,21,0.0,45,13,Sunny
2015,9,21,17,27,0,0,1,20,0.0,49,12,Partly cloudy
2015,9,21,18,36,0,0,1,19,0.0,52,10,Partly cloudy
2015,9,21,19,34,0,0,1,18,0.0,54,12,Partly cloudy
2015,9,21,20,13,0,0,1,18,0.0,55,13,Partly cloudy
2015,9,21,21,11,0,0,1,17,0.0,57,14,Partly cloudy
2015,9,21,22,3,0,0,1,17,0.0,59,14,Partly cloudy
2015,9,21,23,1,0,0,1,17,0.0,62,14,Cloudy
2015,9,22,1,1,0,1,1,16,0.0,65,15,Cloudy
2015,9,22,3,1,0,1,1,16,0.0,67,17,Cloudy
2015,9,22,5,3,0,1,1,16,0.0,67,19,Overcast
2015,9,22,6,12,0,1,1,16,0.0,67,21,Overcast
2015,9,22,7,36,0,1,1,16,0.0,65,19,Overcast
2015,9,22,8,54,0,1,1,17,0.0,64,18,Overcast
2015,9,22,9,14,0,1,1,18,0.0,62,16,Overcast
2015,9,22,10,7,0,1,1,19,0.0,61,15,Overcast
2015,9,22,11,12,0,1,1,20,0.0,60,14,Partly cloudy
2015,9,22,12,10,0,1,1,21,0.0,58,12,Partly cloudy
2015,9,22,13,15,0,1,1,21,0.0,57,13,Partly cloudy
2015,9,22,14,11,0,1,1,21,0.0,57,14,Partly cloudy
2015,9,22,15,12,0,1,1,22,0.0,56,15,Partly cloudy
2015,9,22,16,24,0,1,1,20,0.0,61,13,Partly cloudy
2015,9,22,17,38,0,1,1,19,0.0,66,11,Partly cloudy
2015,9,22,18,35,0,1,1,18,0.0,72,9,Partly cloudy
2015,9,22,19,27,0,1,1,17,0.0,72,10,Partly cloudy
2015,9,22,20,22,0,1,1,17,0.0,73,11,Partly cloudy
2015,9,22,21,12,0,1,1,16,0.0,73,12,Partly cloudy
2015,9,22,22,7,0,1,1,16,0.0,75,12,Partly cloudy
2015,9,22,23,4,0,1,1,16,0.0,77,12,Clear
2015,9,23,0,4,0,2,1,15,0.0,78,12,Clear
2015,9,23,2,1,0,2,1,15,0.0,81,14,Clear
2015,9,23,6,12,0,2,1,16,0.0,76,11,Sunny
2015,9,23,7,25,0,2,1,17,0.0,68,12,Sunny
2015,9,23,8,52,0,2,1,19,0.0,60,12,Sunny
2015,9,23,9,17,0,2,1,21,0.0,52,13,Sunny
2015,9,23,10,15,0,2,1,23,0.0,47,11,Sunny
2015,9,23,11,11,0,2,1,24,0.0,43,8,Sunny
2015,9,23,12,19,0,2,1,25,0.0,39,5,Sunny
2015,9,23,13,11,0,2,1,26,0.0,40,5,Sunny
2015,9,23,14,11,0,2,1,27,0.0,41,6,Sunny
2015,9,23,15,15,0,2,1,28,0.0,43,6,Sunny
2015,9,23,16,12,0,2,1,26,0.0,50,6,Sunny
2015,9,23,17,33,0,2,1,24,0.0,57,6,Sunny
2015,9,23,18,30,0,2,1,22,0.0,64,6,Clear
2015,9,23,19,36,0,2,1,21,0.0,68,5,Clear
2015,9,23,20,22,0,2,1,20,0.0,73,3,Clear
2015,9,23,21,8,0,2,1,19,0.0,77,1,Clear
2015,9,23,22,7,0,2,1,19,0.0,76,4,Clear
2015,9,23,23,2,0,2,1,19,0.0,74,7,Clear
2015,9,24,0,1,0,3,1,19,0.0,72,10,Clear
2015,9,24,6,15,0,3,1,17,0.0,73,14,Sunny
2015,9,24,7,39,0,3,1,19,0.0,67,15,Sunny
2015,9,24,8,41,0,3,1,21,0.0,61,16,Sunny
2015,9,24,9,23,0,3,1,22,0.0,54,17,Sunny
2015,9,24,10,11,0,3,1,23,0.0,51,15,Sunny
2015,9,24,11,19,0,3,1,24,0.0,48,13,Sunny
2015,9,24,12,11,0,3,1,25,0.0,45,11,Sunny
2015,9,24,13,10,0,3,1,26,0.0,46,12,Sunny
2015,9,24,14,23,0,3,1,26,0.0,47,12,Sunny
2015,9,24,15,22,0,3,1,26,0.0,48,13,Sunny
2015,9,24,16,18,0,3,1,24,0.0,56,11,Sunny
2015,9,24,17,33,0,3,1,22,0.0,64,9,Sunny
2015,9,24,18,45,0,3,1,20,0.0,72,7,Clear
2015,9,24,19,27,0,3,1,20,0.0,74,9,Clear
2015,9,24,20,13,0,3,1,19,0.0,76,10,Clear
2015,9,24,21,10,0,3,1,19,0.0,78,12,Clear
2015,9,24,23,4,0,3,1,19,0.0,81,13,Clear
2015,9,25,0,2,0,4,1,18,0.0,82,14,Clear
2015,9,25,1,1,0,4,1,18,0.0,82,15,Clear
2015,9,25,2,1,0,4,1,17,0.0,82,16,Clear
2015,9,25,5,2,0,4,1,17,0.0,77,15,Clear
2015,9,25,6,12,0,4,1,17,0.0,74,14,Sunny
2015,9,25,7,29,0,4,1,18,0.0,68,16,Sunny
2015,9,25,8,39,0,4,1,19,0.0,62,18,Partly cloudy
2015,9,25,9,17,0,4,1,20,0.0,57,19,Partly cloudy
2015,9,25,10,9,0,4,1,21,0.0,55,17,Partly cloudy
2015,9,25,11,16,0,4,1,21,0.0,53,15,Overcast
2015,9,25,12,24,0,4,1,22,0.0,52,13,Overcast
2015,9,25,13,14,0,4,1,22,0.0,51,14,Overcast
2015,9,25,14,24,0,4,1,22,0.0,51,16,Overcast
2015,9,25,15,33,0,4,1,22,0.0,50,17,Overcast
2015,9,25,16,39,0,4,1,20,0.0,56,15,Overcast
2015,9,25,17,64,0,4,1,19,0.0,61,12,Overcast
2015,9,25,18,41,0,4,1,18,0.0,66,9,Overcast
2015,9,25,19,18,0,4,1,17,0.0,68,11,Overcast
2015,9,25,20,9,0,4,1,17,0.0,71,12,Overcast
2015,9,25,21,4,0,4,1,16,0.0,73,13,Overcast
2015,9,25,22,3,0,4,1,16,0.0,74,12,Overcast
2015,9,25,23,4,0,4,1,16,0.0,75,12,Overcast
2015,9,26,0,4,0,5,0,16,0.0,77,11,Overcast
2015,9,26,2,1,0,5,0,16,0.0,79,15,Clear
2015,9,26,7,2,0,5,0,17,0.0,73,17,Sunny
2015,9,26,8,9,0,5,0,18,0.0,68,21,Partly cloudy
2015,9,26,9,23,0,5,0,19,0.0,63,25,Partly cloudy
2015,9,26,10,22,0,5,0,19,0.0,60,23,Partly cloudy
2015,9,26,11,36,0,5,0,20,0.0,57,20,Overcast
2015,9,26,12,36,0,5,0,21,0.0,54,17,Overcast
2015,9,26,13,47,0,5,0,20,0.0,55,18,Overcast
2015,9,26,14,57,0,5,0,20,0.0,55,19,Overcast
2015,9,26,15,65,0,5,0,20,0.0,56,21,Overcast
2015,9,26,16,50,0,5,0,19,0.0,60,18,Overcast
2015,9,26,17,56,0,5,0,17,0.0,64,16,Overcast
2015,9,26,18,32,0,5,0,16,0.0,68,13,Overcast
2015,9,26,19,25,0,5,0,16,0.0,68,15,Overcast
2015,9,26,20,18,0,5,0,15,0.0,68,16,Overcast
2015,9,26,21,6,0,5,0,15,0.0,68,18,Overcast
2015,9,26,22,3,0,5,0,14,0.0,70,17,Overcast
2015,9,26,23,5,0,5,0,14,0.0,72,16,Overcast
2015,9,27,0,5,0,6,0,14,0.0,74,15,Overcast
2015,9,27,7,3,0,6,0,14,0.0,72,15,Partly cloudy
2015,9,27,8,5,0,6,0,16,0.0,68,15,Overcast
2015,9,27,9,13,0,6,0,17,0.0,63,14,Overcast
2015,9,27,10,19,0,6,0,18,0.0,62,12,Overcast
2015,9,27,11,33,0,6,0,20,0.0,60,9,Sunny
2015,9,27,12,30,0,6,0,21,0.0,59,6,Sunny
2015,9,27,13,31,0,6,0,21,0.0,61,9,Sunny
2015,9,27,14,30,0,6,0,21,0.0,64,11,Partly cloudy
2015,9,27,15,26,0,6,0,21,0.0,66,14,Partly cloudy
2015,9,27,16,42,0,6,0,20,0.0,73,11,Partly cloudy
2015,9,27,17,32,0,6,0,19,0.0,81,8,Sunny
2015,9,27,18,30,0,6,0,17,0.0,88,5,Clear
2015,9,27,19,28,0,6,0,17,0.0,89,7,Clear
2015,9,27,20,10,0,6,0,16,0.0,91,8,Clear
2015,9,27,21,4,0,6,0,16,0.0,92,10,Clear
2015,9,27,22,7,0,6,0,16,0.0,93,9,Clear
2015,9,27,23,1,0,6,0,16,0.0,94,8,Mist
2015,9,28,1,1,0,0,1,16,0.0,95,9,Mist
2015,9,28,5,1,0,0,1,17,0.0,96,8,Mist
2015,9,28,6,6,0,0,1,18,0.0,95,6,Mist
2015,9,28,7,32,0,0,1,19,0.0,89,8,Mist
2015,9,28,8,26,0,0,1,20,0.0,83,9,Partly cloudy
2015,9,28,9,17,0,0,1,21,0.0,77,10,Partly cloudy
2015,9,28,10,8,0,0,1,22,0.0,74,8,Partly cloudy
2015,9,28,11,8,0,0,1,24,0.1,70,6,Patchy rain possible
2015,9,28,12,13,0,0,1,25,0.1,66,4,Patchy rain possible
2015,9,28,13,12,0,0,1,24,0.0,68,7,Patchy rain possible
2015,9,28,14,27,0,0,1,24,0.0,71,10,Sunny
2015,9,28,15,23,0,0,1,24,0.0,73,13,Sunny
2015,9,28,16,19,0,0,1,23,0.0,79,11,Sunny
2015,9,28,17,36,0,0,1,22,0.1,85,9,Patchy rain possible
2015,9,28,18,47,0,0,1,21,0.1,90,7,Patchy rain possible
2015,9,28,19,38,0,0,1,20,0.0,92,8,Patchy rain possible
2015,9,28,20,14,0,0,1,20,0.0,93,10,Mist
2015,9,28,21,7,0,0,1,20,0.0,95,12,Mist
2015,9,28,22,13,0,0,1,20,0.0,95,9,Mist
2015,9,29,5,3,0,1,1,21,0.1,96,4,Light rain shower
2015,9,29,6,13,0,1,1,21,0.1,95,1,Light rain shower
2015,9,29,7,30,0,1,1,22,0.0,91,5,Light rain shower
2015,9,29,8,43,0,1,1,23,0.0,86,9,Partly cloudy
2015,9,29,9,17,0,1,1,23,0.0,82,13,Partly cloudy
2015,9,29,10,11,0,1,1,24,0.0,77,13,Partly cloudy
2015,9,29,11,14,0,1,1,25,0.0,72,14,Partly cloudy
2015,9,29,12,14,0,1,1,26,0.0,68,14,Partly cloudy
2015,9,29,13,7,0,1,1,25,0.0,73,16,Partly cloudy
2015,9,29,14,9,0,1,1,24,0.3,78,17,Light rain shower
2015,9,29,15,14,0,1,1,23,0.4,84,18,Light rain shower
2015,9,29,16,11,0,1,1,23,0.2,86,16,Light rain shower
2015,9,29,17,32,0,1,1,22,0.5,89,13,Light rain shower
2015,9,29,18,34,0,1,1,22,0.7,92,10,Light rain shower
2015,9,29,19,33,0,1,1,22,0.3,93,11,Light rain shower
2015,9,29,20,10,0,1,1,21,0.8,95,11,Light rain shower
2015,9,29,21,6,0,1,1,21,1.1,97,12,Light rain shower
2015,9,29,22,3,0,1,1,21,0.6,96,13,Light rain shower
2015,9,29,23,4,0,1,1,21,1.2,96,15,Moderate or heavy rain shower
2015,9,30,6,7,0,2,1,22,8.6,95,20,Torrential rain shower
2015,9,30,7,15,0,2,1,23,4.3,93,21,Torrential rain shower
2015,9,30,8,35,0,2,1,23,0.1,90,21,Light rain shower
2015,9,30,9,13,0,2,1,24,0.1,87,22,Light rain shower
2015,9,30,10,2,0,2,1,23,0.1,86,20,Light rain shower
2015,9,30,11,3,0,2,1,22,0.3,84,18,Light rain
2015,9,30,12,6,0,2,1,22,0.4,83,16,Light rain
2015,9,30,13,5,0,2,1,21,0.2,81,20,Light rain
2015,9,30,14,7,0,2,1,20,0.0,78,23,Partly cloudy
2015,9,30,15,8,0,2,1,20,0.0,76,26,Partly cloudy
2015,9,30,16,16,0,2,1,19,0.0,76,26,Partly cloudy
2015,9,30,17,38,0,2,1,18,0.0,77,25,Partly cloudy
2015,9,30,18,34,0,2,1,17,0.0,77,25,Partly cloudy
2015,9,30,19,24,0,2,1,17,0.0,77,29,Partly cloudy
2015,9,30,20,11,0,2,1,16,0.0,76,33,Partly cloudy
2015,9,30,21,5,0,2,1,16,0.0,76,36,Partly cloudy
2015,9,30,22,6,0,2,1,15,0.0,75,32,Partly cloudy
2015,10,1,0,1,0,3,1,14,0.0,74,24,Partly cloudy
2015,10,1,5,3,0,3,1,13,0.0,72,25,Cloudy
2015,10,1,6,9,0,3,1,13,0.0,71,23,Cloudy
2015,10,1,7,26,0,3,1,13,0.0,70,25,Cloudy
2015,10,1,8,52,0,3,1,14,0.0,69,27,Partly cloudy
2015,10,1,9,15,0,3,1,15,0.0,68,28,Partly cloudy
2015,10,1,10,6,0,3,1,15,0.0,67,26,Partly cloudy
2015,10,1,11,10,0,3,1,16,0.0,66,23,Cloudy
2015,10,1,12,7,0,3,1,17,0.0,65,20,Cloudy
2015,10,1,13,12,0,3,1,17,0.0,64,21,Cloudy
2015,10,1,14,12,0,3,1,17,0.0,64,23,Partly cloudy
2015,10,1,15,19,0,3,1,17,0.0,63,24,Partly cloudy
2015,10,1,16,7,0,3,1,17,0.0,64,23,Partly cloudy
2015,10,1,17,3,0,3,1,17,0.0,64,23,Partly cloudy
2015,10,1,18,5,0,3,1,16,0.0,65,22,Partly cloudy
2015,10,1,19,2,0,3,1,16,0.0,67,25,Partly cloudy
2015,10,1,20,3,0,3,1,15,0.0,68,28,Overcast
2015,10,1,21,1,0,3,1,15,0.0,70,31,Overcast
2015,10,2,0,2,0,4,1,14,0.3,73,28,Patchy light drizzle
2015,10,2,4,1,0,4,1,11,0.3,81,32,Patchy light rain
2015,10,2,6,2,0,4,1,10,2.2,87,26,Moderate rain
2015,10,2,7,3,0,4,1,10,1.1,87,29,Moderate rain
2015,10,2,8,8,0,4,1,10,1.3,87,33,Moderate rain
2015,10,2,9,3,0,4,1,10,1.7,87,36,Moderate rain
2015,10,2,10,1,0,4,1,10,0.9,88,34,Moderate rain
2015,10,2,12,4,0,4,1,10,3.6,89,30,Heavy rain
2015,10,2,14,2,0,4,1,10,2.2,90,35,Moderate rain
2015,10,2,16,1,0,4,1,10,1.5,90,36,Moderate rain
2015,10,2,17,1,0,4,1,10,3.9,91,36,Heavy rain
2015,10,2,18,2,0,4,1,10,5.2,91,35,Heavy rain
2015,10,3,8,3,0,5,0,11,0.1,90,38,Light drizzle
2015,10,3,9,3,0,5,0,11,0.1,90,41,Light drizzle
2015,10,3,10,1,0,5,0,11,0.1,87,38,Light drizzle
2015,10,3,11,4,0,5,0,12,0.1,85,34,Light drizzle
2015,10,3,12,12,0,5,0,12,0.2,82,31,Light drizzle
2015,10,3,13,1,0,5,0,12,0.1,82,33,Light drizzle
2015,10,3,14,5,0,5,0,12,0.0,82,36,Overcast
2015,10,3,15,11,0,5,0,12,0.0,81,38,Overcast
2015,10,3,16,10,0,5,0,12,0.0,81,33,Overcast
2015,10,3,17,6,0,5,0,12,0.0,81,29,Cloudy
2015,10,3,18,7,0,5,0,12,0.0,81,24,Cloudy
2015,10,3,19,2,0,5,0,11,0.0,80,25,Cloudy
2015,10,3,20,2,0,5,0,11,0.0,79,26,Partly cloudy
2015,10,4,0,2,0,6,0,12,0.1,82,28,Overcast
2015,10,4,7,1,0,6,0,12,0.0,74,27,Cloudy
2015,10,4,8,2,0,6,0,13,0.0,70,29,Partly cloudy
2015,10,4,9,4,0,6,0,14,0.0,67,31,Partly cloudy
2015,10,4,10,12,0,6,0,14,0.0,65,28,Partly cloudy
2015,10,4,11,14,0,6,0,15,0.0,63,25,Partly cloudy
2015,10,4,12,20,0,6,0,16,0.0,61,22,Partly cloudy
2015,10,4,13,25,0,6,0,16,0.0,61,24,Partly cloudy
2015,10,4,14,26,0,6,0,16,0.0,62,25,Partly cloudy
2015,10,4,15,44,0,6,0,16,0.0,62,26,Partly cloudy
2015,10,4,16,35,0,6,0,15,0.0,66,22,Partly cloudy
2015,10,4,17,38,0,6,0,14,0.0,69,19,Partly cloudy
2015,10,4,18,21,0,6,0,13,0.0,73,15,Partly cloudy
2015,10,4,19,12,0,6,0,12,0.0,74,18,Partly cloudy
2015,10,4,20,6,0,6,0,12,0.0,76,21,Partly cloudy
2015,10,4,21,5,0,6,0,11,0.0,77,24,Partly cloudy
2015,10,4,22,10,0,6,0,11,0.0,79,22,Partly cloudy
2015,10,5,5,1,0,0,1,10,0.0,86,20,Partly cloudy
2015,10,5,6,5,0,0,1,10,0.0,86,18,Partly cloudy
2015,10,5,7,20,0,0,1,11,0.0,83,18,Partly cloudy
2015,10,5,8,23,0,0,1,12,0.0,79,19,Partly cloudy
2015,10,5,9,15,0,0,1,14,0.0,76,20,Partly cloudy
2015,10,5,10,8,0,0,1,15,0.0,72,18,Partly cloudy
2015,10,5,11,10,0,0,1,16,0.0,68,16,Partly cloudy
2015,10,5,12,8,0,0,1,17,0.0,64,14,Partly cloudy
2015,10,5,13,10,0,0,1,17,0.0,63,14,Partly cloudy
2015,10,5,14,20,0,0,1,17,0.0,61,15,Sunny
2015,10,5,15,18,0,0,1,18,0.0,60,15,Sunny
2015,10,5,16,25,0,0,1,17,0.0,65,14,Sunny
2015,10,5,17,34,0,0,1,16,0.0,69,13,Sunny
2015,10,5,18,35,0,0,1,15,0.0,74,13,Clear
2015,10,5,19,15,0,0,1,14,0.0,75,12,Clear
2015,10,5,20,6,0,0,1,13,0.0,77,11,Clear
2015,10,5,21,12,0,0,1,13,0.0,78,11,Clear
2015,10,5,22,2,0,0,1,13,0.0,79,10,Clear
