year,month,day,hour,dayofweek,date,count1
2017,1,30,1,0,2017-01-30,0
2017,1,30,2,0,2017-01-30,2
2017,1,30,3,0,2017-01-30,0
2017,1,30,4,0,2017-01-30,3
2017,1,30,5,0,2017-01-30,6
2017,1,30,6,0,2017-01-30,48
2017,1,30,7,0,2017-01-30,23
2017,1,30,8,0,2017-01-30,17
2017,1,30,9,0,2017-01-30,11
2017,1,30,10,0,2017-01-30,5
2017,1,30,11,0,2017-01-30,7
2017,1,30,12,0,2017-01-30,6
2017,1,30,13,0,2017-01-30,5
2017,1,30,14,0,2017-01-30,8
2017,1,30,15,0,2017-01-30,5
2017,1,30,16,0,2017-01-30,7
2017,1,30,17,0,2017-01-30,6
2017,1,30,18,0,2017-01-30,15
2017,1,30,19,0,2017-01-30,12
2017,1,30,20,0,2017-01-30,6
2017,1,30,21,0,2017-01-30,1
2017,1,30,22,0,2017-01-30,3
2017,1,30,23,0,2017-01-30,3
2017,1,31,0,1,2017-01-31,0
2017,1,31,1,1,2017-01-31,0
2017,1,31,2,1,2017-01-31,0
2017,1,31,3,1,2017-01-31,0
2017,1,31,4,1,2017-01-31,2
2017,1,31,5,1,2017-01-31,6
2017,1,31,6,1,2017-01-31,35
2017,1,31,7,1,2017-01-31,35
2017,1,31,8,1,2017-01-31,16
2017,1,31,9,1,2017-01-31,12
2017,1,31,10,1,2017-01-31,2
2017,1,31,11,1,2017-01-31,8
2017,1,31,12,1,2017-01-31,1
2017,1,31,13,1,2017-01-31,3
2017,1,31,14,1,2017-01-31,3
2017,1,31,15,1,2017-01-31,0
2017,1,31,16,1,2017-01-31,4
2017,1,31,17,1,2017-01-31,9
2017,1,31,18,1,2017-01-31,21
2017,1,31,19,1,2017-01-31,7
2017,1,31,20,1,2017-01-31,3
2017,1,31,21,1,2017-01-31,10
2017,1,31,22,1,2017-01-31,5
2017,1,31,23,1,2017-01-31,0
2017,2,1,0,2,2017-02-01,1
2017,2,1,1,2,2017-02-01,0
2017,2,1,2,2,2017-02-01,0
2017,2,1,3,2,2017-02-01,0
2017,2,1,4,2,2017-02-01,3
2017,2,1,5,2,2017-02-01,7
2017,2,1,6,2,2017-02-01,41
2017,2,1,7,2,2017-02-01,18
2017,2,1,8,2,2017-02-01,21
2017,2,1,9,2,2017-02-01,15
2017,2,1,10,2,2017-02-01,5
2017,2,1,11,2,2017-02-01,10
2017,2,1,12,2,2017-02-01,7
2017,2,1,13,2,2017-02-01,6
2017,2,1,14,2,2017-02-01,4
2017,2,1,15,2,2017-02-01,4
2017,2,1,16,2,2017-02-01,10
2017,2,1,17,2,2017-02-01,9
2017,2,1,18,2,2017-02-01,18
2017,2,1,19,2,2017-02-01,20
2017,2,1,20,2,2017-02-01,6
2017,2,1,21,2,2017-02-01,11
2017,2,1,22,2,2017-02-01,5
2017,2,1,23,2,2017-02-01,3
2017,2,2,0,3,2017-02-02,3
2017,2,2,1,3,2017-02-02,1
2017,2,2,2,3,2017-02-02,0
2017,2,2,3,3,2017-02-02,0
2017,2,2,4,3,2017-02-02,2
2017,2,2,5,3,2017-02-02,4
2017,2,2,6,3,2017-02-02,40
2017,2,2,7,3,2017-02-02,20
2017,2,2,8,3,2017-02-02,14
2017,2,2,9,3,2017-02-02,15
2017,2,2,10,3,2017-02-02,5
2017,2,2,11,3,2017-02-02,11
2017,2,2,12,3,2017-02-02,7
2017,2,2,13,3,2017-02-02,4
2017,2,2,14,3,2017-02-02,4
2017,2,2,15,3,2017-02-02,9
2017,2,2,16,3,2017-02-02,7
2017,2,2,17,3,2017-02-02,17
2017,2,2,18,3,2017-02-02,12
2017,2,2,19,3,2017-02-02,9
2017,2,2,20,3,2017-02-02,6
2017,2,2,21,3,2017-02-02,3
2017,2,2,22,3,2017-02-02,7
2017,2,2,23,3,2017-02-02,4
2017,2,3,0,4,2017-02-03,1
2017,2,3,1,4,2017-02-03,0
2017,2,3,2,4,2017-02-03,0
2017,2,3,3,4,2017-02-03,0
2017,2,3,4,4,2017-02-03,2
2017,2,3,5,4,2017-02-03,3
2017,2,3,6,4,2017-02-03,33
2017,2,3,7,4,2017-02-03,31
2017,2,3,8,4,2017-02-03,11
2017,2,3,9,4,2017-02-03,13
2017,2,3,10,4,2017-02-03,8
2017,2,3,11,4,2017-02-03,3
2017,2,3,12,4,2017-02-03,7
2017,2,3,13,4,2017-02-03,5
2017,2,3,14,4,2017-02-03,6
2017,2,3,15,4,2017-02-03,4
2017,2,3,16,4,2017-02-03,5
2017,2,3,17,4,2017-02-03,7
2017,2,3,18,4,2017-02-03,17
2017,2,3,19,4,2017-02-03,7
2017,2,3,20,4,2017-02-03,4
2017,2,3,21,4,2017-02-03,2
2017,2,3,22,4,2017-02-03,3
2017,2,3,23,4,2017-02-03,1
2017,2,4,0,5,2017-02-04,0
2017,2,4,1,5,2017-02-04,1
2017,2,4,2,5,2017-02-04,1
2017,2,4,3,5,2017-02-04,0
2017,2,4,4,5,2017-02-04,0
2017,2,4,5,5,2017-02-04,0
2017,2,4,6,5,2017-02-04,4
2017,2,4,7,5,2017-02-04,1
2017,2,4,8,5,2017-02-04,4
2017,2,4,9,5,2017-02-04,2
2017,2,4,10,5,2017-02-04,3
2017,2,4,11,5,2017-02-04,4
2017,2,4,12,5,2017-02-04,6
2017,2,4,13,5,2017-02-04,7
2017,2,4,14,5,2017-02-04,6
2017,2,4,15,5,2017-02-04,9
2017,2,4,16,5,2017-02-04,3
2017,2,4,17,5,2017-02-04,2
2017,2,4,18,5,2017-02-04,4
2017,2,4,19,5,2017-02-04,1
2017,2,4,20,5,2017-02-04,3
2017,2,4,21,5,2017-02-04,0
2017,2,4,22,5,2017-02-04,3
2017,2,4,23,5,2017-02-04,6
2017,2,5,0,6,2017-02-05,1
2017,2,5,1,6,2017-02-05,1
2017,2,5,2,6,2017-02-05,0
2017,2,5,3,6,2017-02-05,0
2017,2,5,4,6,2017-02-05,0
2017,2,5,5,6,2017-02-05,0
2017,2,5,6,6,2017-02-05,2
2017,2,5,7,6,2017-02-05,1
2017,2,5,8,6,2017-02-05,3
2017,2,5,9,6,2017-02-05,0
2017,2,5,10,6,2017-02-05,5
2017,2,5,11,6,2017-02-05,6
2017,2,5,12,6,2017-02-05,8
2017,2,5,13,6,2017-02-05,5
2017,2,5,14,6,2017-02-05,4
2017,2,5,15,6,2017-02-05,2
2017,2,5,16,6,2017-02-05,14
2017,2,5,17,6,2017-02-05,6
2017,2,5,18,6,2017-02-05,7
2017,2,5,19,6,2017-02-05,5
2017,2,5,20,6,2017-02-05,2
2017,2,5,21,6,2017-02-05,2
2017,2,5,22,6,2017-02-05,3
2017,2,5,23,6,2017-02-05,2
2017,2,6,0,0,2017-02-06,3
2017,2,6,1,0,2017-02-06,0
2017,2,6,2,0,2017-02-06,0
2017,2,6,3,0,2017-02-06,0
2017,2,6,4,0,2017-02-06,3
2017,2,6,5,0,2017-02-06,2
2017,2,6,6,0,2017-02-06,27
2017,2,6,7,0,2017-02-06,12
2017,2,6,8,0,2017-02-06,15
2017,2,6,9,0,2017-02-06,15
2017,2,6,10,0,2017-02-06,6
2017,2,6,11,0,2017-02-06,3
2017,2,6,12,0,2017-02-06,4
2017,2,6,13,0,2017-02-06,5
2017,2,6,14,0,2017-02-06,7
2017,2,6,15,0,2017-02-06,10
2017,2,6,16,0,2017-02-06,11
2017,2,6,17,0,2017-02-06,17
2017,2,6,18,0,2017-02-06,15
2017,2,6,19,0,2017-02-06,14
2017,2,6,20,0,2017-02-06,7
2017,2,6,21,0,2017-02-06,5
2017,2,6,22,0,2017-02-06,3
2017,2,6,23,0,2017-02-06,0
2017,2,7,0,1,2017-02-07,2
2017,2,7,1,1,2017-02-07,0
2017,2,7,2,1,2017-02-07,0
2017,2,7,3,1,2017-02-07,0
2017,2,7,4,1,2017-02-07,3
2017,2,7,5,1,2017-02-07,6
2017,2,7,6,1,2017-02-07,16
2017,2,7,7,1,2017-02-07,27
2017,2,7,8,1,2017-02-07,19
2017,2,7,9,1,2017-02-07,12
2017,2,7,10,1,2017-02-07,3
2017,2,7,11,1,2017-02-07,2
2017,2,7,12,1,2017-02-07,2
2017,2,7,13,1,2017-02-07,4
2017,2,7,14,1,2017-02-07,4
2017,2,7,15,1,2017-02-07,4
2017,2,7,16,1,2017-02-07,4
2017,2,7,17,1,2017-02-07,9
2017,2,7,18,1,2017-02-07,12
2017,2,7,19,1,2017-02-07,13
2017,2,7,20,1,2017-02-07,3
2017,2,7,21,1,2017-02-07,5
2017,2,7,22,1,2017-02-07,1
2017,2,7,23,1,2017-02-07,0
2017,2,8,0,2,2017-02-08,0
2017,2,8,1,2,2017-02-08,0
2017,2,8,2,2,2017-02-08,1
2017,2,8,3,2,2017-02-08,0
2017,2,8,4,2,2017-02-08,0
2017,2,8,5,2,2017-02-08,3
2017,2,8,6,2,2017-02-08,35
2017,2,8,7,2,2017-02-08,40
2017,2,8,8,2,2017-02-08,16
2017,2,8,9,2,2017-02-08,18
2017,2,8,10,2,2017-02-08,7
2017,2,8,11,2,2017-02-08,2
2017,2,8,12,2,2017-02-08,9
2017,2,8,13,2,2017-02-08,11
2017,2,8,14,2,2017-02-08,11
2017,2,8,15,2,2017-02-08,7
2017,2,8,16,2,2017-02-08,8
2017,2,8,17,2,2017-02-08,13
2017,2,8,18,2,2017-02-08,23
2017,2,8,19,2,2017-02-08,10
2017,2,8,20,2,2017-02-08,5
2017,2,8,21,2,2017-02-08,9
2017,2,8,22,2,2017-02-08,10
2017,2,8,23,2,2017-02-08,1
2017,2,9,0,3,2017-02-09,0
2017,2,9,1,3,2017-02-09,0
2017,2,9,2,3,2017-02-09,0
2017,2,9,3,3,2017-02-09,0
2017,2,9,4,3,2017-02-09,0
2017,2,9,5,3,2017-02-09,0
2017,2,9,6,3,2017-02-09,0
2017,2,9,7,3,2017-02-09,0
2017,2,9,8,3,2017-02-09,0
2017,2,9,9,3,2017-02-09,0
2017,2,9,10,3,2017-02-09,0
2017,2,9,11,3,2017-02-09,0
2017,2,9,12,3,2017-02-09,0
2017,2,9,13,3,2017-02-09,0
2017,2,9,14,3,2017-02-09,0
2017,2,9,15,3,2017-02-09,0
2017,2,9,16,3,2017-02-09,0
2017,2,9,17,3,2017-02-09,0
2017,2,9,18,3,2017-02-09,0
2017,2,9,19,3,2017-02-09,0
2017,2,9,20,3,2017-02-09,0
2017,2,9,21,3,2017-02-09,0
2017,2,9,22,3,2017-02-09,0
2017,2,9,23,3,2017-02-09,0
2017,2,10,0,4,2017-02-10,0
2017,2,10,1,4,2017-02-10,0
2017,2,10,2,4,2017-02-10,0
2017,2,10,3,4,2017-02-10,0
2017,2,10,4,4,2017-02-10,0
2017,2,10,5,4,2017-02-10,0
2017,2,10,6,4,2017-02-10,0
2017,2,10,7,4,2017-02-10,0
2017,2,10,8,4,2017-02-10,0
2017,2,10,9,4,2017-02-10,0
2017,2,10,10,4,2017-02-10,0
2017,2,10,11,4,2017-02-10,0
2017,2,10,12,4,2017-02-10,0
2017,2,10,13,4,2017-02-10,0
2017,2,10,14,4,2017-02-10,2
2017,2,10,15,4,2017-02-10,2
2017,2,10,16,4,2017-02-10,4
2017,2,10,17,4,2017-02-10,4
2017,2,10,18,4,2017-02-10,2
2017,2,10,19,4,2017-02-10,3
2017,2,10,20,4,2017-02-10,2
2017,2,10,21,4,2017-02-10,4
2017,2,10,22,4,2017-02-10,0
2017,2,10,23,4,2017-02-10,1
2017,2,11,0,5,2017-02-11,0
2017,2,11,1,5,2017-02-11,1
2017,2,11,2,5,2017-02-11,1
2017,2,11,3,5,2017-02-11,0
2017,2,11,4,5,2017-02-11,0
2017,2,11,5,5,2017-02-11,1
2017,2,11,6,5,2017-02-11,2
2017,2,11,7,5,2017-02-11,3
2017,2,11,8,5,2017-02-11,1
2017,2,11,9,5,2017-02-11,2
2017,2,11,10,5,2017-02-11,4
2017,2,11,11,5,2017-02-11,1
2017,2,11,12,5,2017-02-11,4
2017,2,11,13,5,2017-02-11,5
2017,2,11,14,5,2017-02-11,5
2017,2,11,15,5,2017-02-11,6
2017,2,11,16,5,2017-02-11,5
2017,2,11,17,5,2017-02-11,2
2017,2,11,18,5,2017-02-11,3
2017,2,11,19,5,2017-02-11,3
2017,2,11,20,5,2017-02-11,2
2017,2,11,21,5,2017-02-11,1
2017,2,11,22,5,2017-02-11,2
2017,2,11,23,5,2017-02-11,1
2017,2,12,0,6,2017-02-12,1
2017,2,12,1,6,2017-02-12,0
2017,2,12,2,6,2017-02-12,0
2017,2,12,3,6,2017-02-12,0
2017,2,12,4,6,2017-02-12,0
2017,2,12,5,6,2017-02-12,1
2017,2,12,6,6,2017-02-12,0
2017,2,12,7,6,2017-02-12,0
2017,2,12,8,6,2017-02-12,0
2017,2,12,9,6,2017-02-12,1
2017,2,12,10,6,2017-02-12,0
2017,2,12,11,6,2017-02-12,0
2017,2,12,12,6,2017-02-12,0
2017,2,12,13,6,2017-02-12,0
2017,2,12,14,6,2017-02-12,2
2017,2,12,15,6,2017-02-12,0
2017,2,12,16,6,2017-02-12,2
2017,2,12,17,6,2017-02-12,3
2017,2,12,18,6,2017-02-12,1
2017,2,12,19,6,2017-02-12,4
2017,2,12,20,6,2017-02-12,2
2017,2,12,21,6,2017-02-12,1
2017,2,12,22,6,2017-02-12,3
2017,2,12,23,6,2017-02-12,2
2017,2,13,0,0,2017-02-13,0
2017,2,13,1,0,2017-02-13,0
2017,2,13,2,0,2017-02-13,0
2017,2,13,3,0,2017-02-13,0
2017,2,13,4,0,2017-02-13,1
2017,2,13,5,0,2017-02-13,1
2017,2,13,6,0,2017-02-13,4
2017,2,13,7,0,2017-02-13,3
2017,2,13,8,0,2017-02-13,10
2017,2,13,9,0,2017-02-13,8
2017,2,13,10,0,2017-02-13,1
2017,2,13,11,0,2017-02-13,2
2017,2,13,12,0,2017-02-13,10
2017,2,13,13,0,2017-02-13,2
2017,2,13,14,0,2017-02-13,1
2017,2,13,15,0,2017-02-13,3
2017,2,13,16,0,2017-02-13,8
2017,2,13,17,0,2017-02-13,9
2017,2,13,18,0,2017-02-13,12
2017,2,13,19,0,2017-02-13,3
2017,2,13,20,0,2017-02-13,3
2017,2,13,21,0,2017-02-13,4
2017,2,13,22,0,2017-02-13,2
2017,2,13,23,0,2017-02-13,3
2017,2,14,0,1,2017-02-14,0
2017,2,14,1,1,2017-02-14,1
2017,2,14,2,1,2017-02-14,1
2017,2,14,3,1,2017-02-14,0
2017,2,14,4,1,2017-02-14,2
2017,2,14,5,1,2017-02-14,4
2017,2,14,6,1,2017-02-14,33
2017,2,14,7,1,2017-02-14,37
2017,2,14,8,1,2017-02-14,12
2017,2,14,9,1,2017-02-14,10
2017,2,14,10,1,2017-02-14,4
2017,2,14,11,1,2017-02-14,2
2017,2,14,12,1,2017-02-14,6
2017,2,14,13,1,2017-02-14,3
2017,2,14,14,1,2017-02-14,2
2017,2,14,15,1,2017-02-14,7
2017,2,14,16,1,2017-02-14,5
2017,2,14,17,1,2017-02-14,13
2017,2,14,18,1,2017-02-14,12
2017,2,14,19,1,2017-02-14,7
2017,2,14,20,1,2017-02-14,5
2017,2,14,21,1,2017-02-14,8
2017,2,14,22,1,2017-02-14,2
2017,2,14,23,1,2017-02-14,1
2017,2,15,0,2,2017-02-15,1
2017,2,15,1,2,2017-02-15,0
2017,2,15,2,2,2017-02-15,0
2017,2,15,3,2,2017-02-15,0
2017,2,15,4,2,2017-02-15,2
2017,2,15,5,2,2017-02-15,6
2017,2,15,6,2,2017-02-15,37
2017,2,15,7,2,2017-02-15,26
2017,2,15,8,2,2017-02-15,14
2017,2,15,9,2,2017-02-15,17
2017,2,15,10,2,2017-02-15,8
2017,2,15,11,2,2017-02-15,6
2017,2,15,12,2,2017-02-15,4
2017,2,15,13,2,2017-02-15,7
2017,2,15,14,2,2017-02-15,4
2017,2,15,15,2,2017-02-15,6
2017,2,15,16,2,2017-02-15,6
2017,2,15,17,2,2017-02-15,8
2017,2,15,18,2,2017-02-15,14
2017,2,15,19,2,2017-02-15,6
2017,2,15,20,2,2017-02-15,9
2017,2,15,21,2,2017-02-15,3
2017,2,15,22,2,2017-02-15,6
2017,2,15,23,2,2017-02-15,2
2017,2,16,0,3,2017-02-16,1
2017,2,16,1,3,2017-02-16,1
2017,2,16,2,3,2017-02-16,1
2017,2,16,3,3,2017-02-16,0
2017,2,16,4,3,2017-02-16,2
2017,2,16,5,3,2017-02-16,4
2017,2,16,6,3,2017-02-16,39
2017,2,16,7,3,2017-02-16,29
2017,2,16,8,3,2017-02-16,19
2017,2,16,9,3,2017-02-16,11
2017,2,16,10,3,2017-02-16,7
2017,2,16,11,3,2017-02-16,6
2017,2,16,12,3,2017-02-16,7
2017,2,16,13,3,2017-02-16,4
2017,2,16,14,3,2017-02-16,2
2017,2,16,15,3,2017-02-16,7
2017,2,16,16,3,2017-02-16,7
2017,2,16,17,3,2017-02-16,14
2017,2,16,18,3,2017-02-16,16
2017,2,16,19,3,2017-02-16,12
2017,2,16,20,3,2017-02-16,2
2017,2,16,21,3,2017-02-16,2
2017,2,16,22,3,2017-02-16,3
2017,2,16,23,3,2017-02-16,3
2017,2,17,0,4,2017-02-17,1
2017,2,17,1,4,2017-02-17,0
2017,2,17,2,4,2017-02-17,0
2017,2,17,3,4,2017-02-17,0
2017,2,17,4,4,2017-02-17,3
2017,2,17,5,4,2017-02-17,3
2017,2,17,6,4,2017-02-17,28
2017,2,17,7,4,2017-02-17,37
2017,2,17,8,4,2017-02-17,16
2017,2,17,9,4,2017-02-17,7
2017,2,17,10,4,2017-02-17,2
2017,2,17,11,4,2017-02-17,3
2017,2,17,12,4,2017-02-17,4
2017,2,17,13,4,2017-02-17,14
2017,2,17,14,4,2017-02-17,5
2017,2,17,15,4,2017-02-17,6
2017,2,17,16,4,2017-02-17,10
2017,2,17,17,4,2017-02-17,11
2017,2,17,18,4,2017-02-17,9
2017,2,17,19,4,2017-02-17,15
2017,2,17,20,4,2017-02-17,5
2017,2,17,21,4,2017-02-17,2
2017,2,17,22,4,2017-02-17,0
2017,2,17,23,4,2017-02-17,4
2017,2,18,0,5,2017-02-18,3
2017,2,18,1,5,2017-02-18,0
2017,2,18,2,5,2017-02-18,0
2017,2,18,3,5,2017-02-18,0
2017,2,18,4,5,2017-02-18,0
2017,2,18,5,5,2017-02-18,0
2017,2,18,6,5,2017-02-18,3
2017,2,18,7,5,2017-02-18,1
2017,2,18,8,5,2017-02-18,2
2017,2,18,9,5,2017-02-18,3
2017,2,18,10,5,2017-02-18,5
2017,2,18,11,5,2017-02-18,4
2017,2,18,12,5,2017-02-18,6
2017,2,18,13,5,2017-02-18,8
2017,2,18,14,5,2017-02-18,3
2017,2,18,15,5,2017-02-18,16
2017,2,18,16,5,2017-02-18,4
2017,2,18,17,5,2017-02-18,6
2017,2,18,18,5,2017-02-18,10
2017,2,18,19,5,2017-02-18,5
2017,2,18,20,5,2017-02-18,2
2017,2,18,21,5,2017-02-18,4
2017,2,18,22,5,2017-02-18,4
2017,2,18,23,5,2017-02-18,2
2017,2,19,0,6,2017-02-19,3
2017,2,19,1,6,2017-02-19,2
2017,2,19,2,6,2017-02-19,0
2017,2,19,3,6,2017-02-19,1
2017,2,19,4,6,2017-02-19,0
2017,2,19,5,6,2017-02-19,1
2017,2,19,6,6,2017-02-19,1
2017,2,19,7,6,2017-02-19,2
2017,2,19,8,6,2017-02-19,2
2017,2,19,9,6,2017-02-19,3
2017,2,19,10,6,2017-02-19,4
2017,2,19,11,6,2017-02-19,10
2017,2,19,12,6,2017-02-19,11
2017,2,19,13,6,2017-02-19,3
2017,2,19,14,6,2017-02-19,8
2017,2,19,15,6,2017-02-19,28
2017,2,19,16,6,2017-02-19,9
2017,2,19,17,6,2017-02-19,16
2017,2,19,18,6,2017-02-19,8
2017,2,19,19,6,2017-02-19,8
2017,2,19,20,6,2017-02-19,4
2017,2,19,21,6,2017-02-19,5
2017,2,19,22,6,2017-02-19,4
2017,2,19,23,6,2017-02-19,1
2017,2,20,0,0,2017-02-20,1
2017,2,20,1,0,2017-02-20,1
2017,2,20,2,0,2017-02-20,0
2017,2,20,3,0,2017-02-20,0
2017,2,20,4,0,2017-02-20,0
2017,2,20,5,0,2017-02-20,1
2017,2,20,6,0,2017-02-20,4
2017,2,20,7,0,2017-02-20,7
2017,2,20,8,0,2017-02-20,10
2017,2,20,9,0,2017-02-20,7
2017,2,20,10,0,2017-02-20,7
2017,2,20,11,0,2017-02-20,16
2017,2,20,12,0,2017-02-20,11
2017,2,20,13,0,2017-02-20,9
2017,2,20,14,0,2017-02-20,18
2017,2,20,15,0,2017-02-20,9
2017,2,20,16,0,2017-02-20,22
2017,2,20,17,0,2017-02-20,13
2017,2,20,18,0,2017-02-20,18
2017,2,20,19,0,2017-02-20,13
2017,2,20,20,0,2017-02-20,6
2017,2,20,21,0,2017-02-20,10
2017,2,20,22,0,2017-02-20,4
2017,2,20,23,0,2017-02-20,3
2017,2,21,0,1,2017-02-21,0
2017,2,21,1,1,2017-02-21,1
2017,2,21,2,1,2017-02-21,0
2017,2,21,3,1,2017-02-21,0
2017,2,21,4,1,2017-02-21,2
2017,2,21,5,1,2017-02-21,3
2017,2,21,6,1,2017-02-21,6
2017,2,21,7,1,2017-02-21,18
2017,2,21,8,1,2017-02-21,19
2017,2,21,9,1,2017-02-21,13
2017,2,21,10,1,2017-02-21,7
2017,2,21,11,1,2017-02-21,13
2017,2,21,12,1,2017-02-21,3
2017,2,21,13,1,2017-02-21,3
2017,2,21,14,1,2017-02-21,7
2017,2,21,15,1,2017-02-21,5
2017,2,21,16,1,2017-02-21,10
2017,2,21,17,1,2017-02-21,15
2017,2,21,18,1,2017-02-21,17
2017,2,21,19,1,2017-02-21,10
2017,2,21,20,1,2017-02-21,10
2017,2,21,21,1,2017-02-21,8
2017,2,21,22,1,2017-02-21,6
2017,2,21,23,1,2017-02-21,7
2017,2,22,0,2,2017-02-22,1
2017,2,22,1,2,2017-02-22,0
2017,2,22,2,2,2017-02-22,0
2017,2,22,3,2,2017-02-22,0
2017,2,22,4,2,2017-02-22,2
2017,2,22,5,2,2017-02-22,6
2017,2,22,6,2,2017-02-22,44
2017,2,22,7,2,2017-02-22,20
2017,2,22,8,2,2017-02-22,21
2017,2,22,9,2,2017-02-22,24
2017,2,22,10,2,2017-02-22,7
2017,2,22,11,2,2017-02-22,6
2017,2,22,12,2,2017-02-22,7
2017,2,22,13,2,2017-02-22,8
2017,2,22,14,2,2017-02-22,9
2017,2,22,15,2,2017-02-22,13
2017,2,22,16,2,2017-02-22,17
2017,2,22,17,2,2017-02-22,11
2017,2,22,18,2,2017-02-22,28
2017,2,22,19,2,2017-02-22,12
2017,2,22,20,2,2017-02-22,7
2017,2,22,21,2,2017-02-22,5
2017,2,22,22,2,2017-02-22,7
2017,2,22,23,2,2017-02-22,4
2017,2,23,0,3,2017-02-23,1
2017,2,23,1,3,2017-02-23,0
2017,2,23,2,3,2017-02-23,1
2017,2,23,3,3,2017-02-23,0
2017,2,23,4,3,2017-02-23,1
2017,2,23,5,3,2017-02-23,5
2017,2,23,6,3,2017-02-23,35
2017,2,23,7,3,2017-02-23,32
2017,2,23,8,3,2017-02-23,36
2017,2,23,9,3,2017-02-23,16
2017,2,23,10,3,2017-02-23,10
2017,2,23,11,3,2017-02-23,8
2017,2,23,12,3,2017-02-23,7
2017,2,23,13,3,2017-02-23,11
2017,2,23,14,3,2017-02-23,5
2017,2,23,15,3,2017-02-23,9
2017,2,23,16,3,2017-02-23,13
2017,2,23,17,3,2017-02-23,16
2017,2,23,18,3,2017-02-23,22
2017,2,23,19,3,2017-02-23,9
2017,2,23,20,3,2017-02-23,3
2017,2,23,21,3,2017-02-23,11
2017,2,23,22,3,2017-02-23,4
2017,2,23,23,3,2017-02-23,4
2017,2,24,0,4,2017-02-24,4
2017,2,24,1,4,2017-02-24,2
2017,2,24,2,4,2017-02-24,1
2017,2,24,3,4,2017-02-24,0
2017,2,24,4,4,2017-02-24,0
2017,2,24,5,4,2017-02-24,3
2017,2,24,6,4,2017-02-24,41
2017,2,24,7,4,2017-02-24,35
2017,2,24,8,4,2017-02-24,25
2017,2,24,9,4,2017-02-24,20
2017,2,24,10,4,2017-02-24,12
2017,2,24,11,4,2017-02-24,5
2017,2,24,12,4,2017-02-24,15
2017,2,24,13,4,2017-02-24,17
2017,2,24,14,4,2017-02-24,17
2017,2,24,15,4,2017-02-24,8
2017,2,24,16,4,2017-02-24,17
2017,2,24,17,4,2017-02-24,23
2017,2,24,18,4,2017-02-24,21
2017,2,24,19,4,2017-02-24,9
2017,2,24,20,4,2017-02-24,3
2017,2,24,21,4,2017-02-24,1
2017,2,24,22,4,2017-02-24,3
2017,2,24,23,4,2017-02-24,3
2017,2,25,0,5,2017-02-25,3
2017,2,25,1,5,2017-02-25,5
2017,2,25,2,5,2017-02-25,2
2017,2,25,3,5,2017-02-25,1
2017,2,25,4,5,2017-02-25,0
2017,2,25,5,5,2017-02-25,0
2017,2,25,6,5,2017-02-25,4
2017,2,25,7,5,2017-02-25,3
2017,2,25,8,5,2017-02-25,5
2017,2,25,9,5,2017-02-25,4
2017,2,25,10,5,2017-02-25,8
2017,2,25,11,5,2017-02-25,6
2017,2,25,12,5,2017-02-25,14
2017,2,25,13,5,2017-02-25,18
2017,2,25,14,5,2017-02-25,10
2017,2,25,15,5,2017-02-25,5
2017,2,25,16,5,2017-02-25,12
2017,2,25,17,5,2017-02-25,8
2017,2,25,18,5,2017-02-25,1
2017,2,25,19,5,2017-02-25,0
2017,2,25,20,5,2017-02-25,0
2017,2,25,21,5,2017-02-25,2
2017,2,25,22,5,2017-02-25,3
2017,2,25,23,5,2017-02-25,0
2017,2,26,0,6,2017-02-26,2
2017,2,26,1,6,2017-02-26,3
2017,2,26,2,6,2017-02-26,0
2017,2,26,3,6,2017-02-26,0
2017,2,26,4,6,2017-02-26,0
2017,2,26,5,6,2017-02-26,0
2017,2,26,6,6,2017-02-26,0
2017,2,26,7,6,2017-02-26,1
2017,2,26,8,6,2017-02-26,0
2017,2,26,9,6,2017-02-26,6
2017,2,26,10,6,2017-02-26,5
2017,2,26,11,6,2017-02-26,5
2017,2,26,12,6,2017-02-26,7
2017,2,26,13,6,2017-02-26,4
2017,2,26,14,6,2017-02-26,8
2017,2,26,15,6,2017-02-26,14
2017,2,26,16,6,2017-02-26,10
2017,2,26,17,6,2017-02-26,5
2017,2,26,18,6,2017-02-26,6
2017,2,26,19,6,2017-02-26,5
2017,2,26,20,6,2017-02-26,5
2017,2,26,21,6,2017-02-26,5
2017,2,26,22,6,2017-02-26,5
2017,2,26,23,6,2017-02-26,2
2017,2,27,0,0,2017-02-27,0
2017,2,27,1,0,2017-02-27,2
2017,2,27,2,0,2017-02-27,0
2017,2,27,3,0,2017-02-27,0
2017,2,27,4,0,2017-02-27,3
2017,2,27,5,0,2017-02-27,4
2017,2,27,6,0,2017-02-27,29
2017,2,27,7,0,2017-02-27,13
2017,2,27,8,0,2017-02-27,22
2017,2,27,9,0,2017-02-27,13
2017,2,27,10,0,2017-02-27,4
2017,2,27,11,0,2017-02-27,3
2017,2,27,12,0,2017-02-27,4
2017,2,27,13,0,2017-02-27,0
2017,2,27,14,0,2017-02-27,6
2017,2,27,15,0,2017-02-27,11
2017,2,27,16,0,2017-02-27,4
2017,2,27,17,0,2017-02-27,12
2017,2,27,18,0,2017-02-27,28
2017,2,27,19,0,2017-02-27,10
2017,2,27,20,0,2017-02-27,7
2017,2,27,21,0,2017-02-27,12
2017,2,27,22,0,2017-02-27,4
2017,2,27,23,0,2017-02-27,1
2017,2,28,0,1,2017-02-28,1
2017,2,28,1,1,2017-02-28,1
2017,2,28,2,1,2017-02-28,0
2017,2,28,3,1,2017-02-28,0
