year,month,day,hour,ausleihen,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,ausleihen1woche
2015,6,4,6,7,0,3,1,12,0.1,85,12,Light drizzle,2015-06-04 06:00:00,9
2015,6,4,7,11,0,3,1,13,0.0,80,14,Light drizzle,2015-06-04 07:00:00,10
2015,6,4,8,15,0,3,1,14,0.0,76,15,Partly cloudy,2015-06-04 08:00:00,15
2015,6,4,9,10,0,3,1,16,0.0,71,16,Partly cloudy,2015-06-04 09:00:00,17
2015,6,4,10,7,0,3,1,16,0.0,68,15,Partly cloudy,2015-06-04 10:00:00,15
2015,6,4,11,6,0,3,1,17,0.0,65,13,Partly cloudy,2015-06-04 11:00:00,14
2015,6,4,12,9,0,3,1,18,0.0,62,12,Partly cloudy,2015-06-04 12:00:00,12
2015,6,4,13,5,0,3,1,17,0.0,65,13,Partly cloudy,2015-06-04 13:00:00,12
2015,6,4,14,9,0,3,1,16,0.1,67,15,Light rain shower,2015-06-04 14:00:00,13
2015,6,4,15,23,0,3,1,16,0.1,69,16,Light rain shower,2015-06-04 15:00:00,18
2015,6,4,16,16,0,3,1,15,0.0,72,14,Light rain shower,2015-06-04 16:00:00,26
2015,6,4,17,40,0,3,1,15,0.1,76,12,Light rain shower,2015-06-04 17:00:00,29
2015,6,4,18,24,0,3,1,14,0.2,79,10,Light rain shower,2015-06-04 18:00:00,32
2015,6,4,19,21,0,3,1,14,0.1,81,10,Light rain shower,2015-06-04 19:00:00,31
2015,6,4,20,11,0,3,1,13,0.1,83,11,Light drizzle,2015-06-04 20:00:00,24
2015,6,4,21,3,0,3,1,13,0.1,86,11,Light drizzle,2015-06-04 21:00:00,15
2015,6,4,22,4,0,3,1,12,0.1,87,11,Light drizzle,2015-06-04 22:00:00,9
2015,6,4,23,3,0,3,1,12,0.1,87,11,Patchy light drizzle,2015-06-04 23:00:00,1
2015,6,5,3,1,0,4,1,13,0.3,90,11,Light rain shower,2015-06-05 03:00:00,0
2015,6,5,4,1,0,4,1,13,0.2,90,10,Light rain shower,2015-06-05 04:00:00,0
2015,6,5,5,2,0,4,1,13,0.3,89,9,Light rain shower,2015-06-05 05:00:00,0
2015,6,5,6,6,0,4,1,13,0.4,89,8,Light rain shower,2015-06-05 06:00:00,3
2015,6,5,7,12,0,4,1,13,0.2,88,8,Light rain shower,2015-06-05 07:00:00,13
2015,6,5,8,19,0,4,1,14,0.2,87,9,Light rain shower,2015-06-05 08:00:00,20
2015,6,5,9,11,0,4,1,14,0.3,87,10,Light rain shower,2015-06-05 09:00:00,20
2015,6,5,10,3,0,4,1,16,0.1,81,8,Light rain shower,2015-06-05 10:00:00,14
2015,6,5,11,1,0,4,1,18,0.2,75,6,Patchy rain possible,2015-06-05 11:00:00,13
2015,6,5,12,7,0,4,1,20,0.3,69,4,Patchy rain possible,2015-06-05 12:00:00,18
2015,6,5,13,10,0,4,1,19,0.1,70,7,Patchy rain possible,2015-06-05 13:00:00,20
2015,6,5,14,11,0,4,1,19,0.0,72,9,Partly cloudy,2015-06-05 14:00:00,28
2015,6,5,15,19,0,4,1,19,0.0,73,12,Partly cloudy,2015-06-05 15:00:00,22
2015,6,5,16,24,0,4,1,18,0.0,77,10,Partly cloudy,2015-06-05 16:00:00,42
2015,6,5,17,44,0,4,1,17,0.0,81,7,Partly cloudy,2015-06-05 17:00:00,42
2015,6,5,18,29,0,4,1,17,0.0,85,5,Partly cloudy,2015-06-05 18:00:00,41
2015,6,5,19,21,0,4,1,16,0.0,87,6,Partly cloudy,2015-06-05 19:00:00,32
2015,6,5,20,9,0,4,1,15,0.0,89,6,Clear,2015-06-05 20:00:00,14
2015,6,5,21,7,0,4,1,15,0.0,92,6,Clear,2015-06-05 21:00:00,8
2015,6,5,22,1,0,4,1,14,0.0,93,5,Clear,2015-06-05 22:00:00,7
2015,6,5,23,2,0,4,1,14,0.0,93,3,Mist,2015-06-05 23:00:00,2
2015,6,6,0,5,0,5,0,14,0.0,94,2,Mist,2015-06-06 00:00:00,0
2015,6,6,3,1,0,5,0,15,0.8,95,6,Light rain shower,2015-06-06 03:00:00,4
2015,6,6,6,2,0,5,0,17,1.0,91,5,Light rain shower,2015-06-06 06:00:00,2
2015,6,6,7,1,0,5,0,18,0.5,85,12,Light rain shower,2015-06-06 07:00:00,2
2015,6,6,8,6,0,5,0,19,0.5,79,18,Light rain shower,2015-06-06 08:00:00,9
2015,6,6,9,7,0,5,0,20,0.6,73,24,Light rain shower,2015-06-06 09:00:00,11
2015,6,6,10,4,0,5,0,21,0.3,68,23,Light rain shower,2015-06-06 10:00:00,16
2015,6,6,11,11,0,5,0,21,0.5,63,21,Patchy rain possible,2015-06-06 11:00:00,26
2015,6,6,12,16,0,5,0,22,0.6,58,20,Patchy rain possible,2015-06-06 12:00:00,36
2015,6,6,13,21,0,5,0,22,0.3,53,20,Patchy rain possible,2015-06-06 13:00:00,41
2015,6,6,14,46,0,5,0,22,0.0,48,21,Sunny,2015-06-06 14:00:00,22
2015,6,6,15,49,0,5,0,22,0.0,44,21,Sunny,2015-06-06 15:00:00,31
2015,6,6,16,43,0,5,0,21,0.0,49,16,Sunny,2015-06-06 16:00:00,45
2015,6,6,17,37,0,5,0,20,0.0,54,12,Sunny,2015-06-06 17:00:00,54
2015,6,6,18,33,0,5,0,20,0.0,59,8,Clear,2015-06-06 18:00:00,37
2015,6,6,19,25,0,5,0,19,0.0,62,8,Clear,2015-06-06 19:00:00,42
2015,6,6,20,20,0,5,0,18,0.0,65,8,Clear,2015-06-06 20:00:00,15
2015,6,6,21,12,0,5,0,17,0.0,69,8,Clear,2015-06-06 21:00:00,11
2015,6,6,22,12,0,5,0,17,0.0,71,6,Clear,2015-06-06 22:00:00,20
2015,6,6,23,4,0,5,0,16,0.0,73,5,Clear,2015-06-06 23:00:00,14
2015,6,7,0,1,0,6,0,16,0.0,75,4,Clear,2015-06-07 00:00:00,5
2015,6,7,1,1,0,6,0,15,0.0,77,5,Clear,2015-06-07 01:00:00,1
2015,6,7,2,1,0,6,0,13,0.0,78,7,Clear,2015-06-07 02:00:00,0
2015,6,7,5,1,0,6,0,14,0.0,68,6,Clear,2015-06-07 05:00:00,0
2015,6,7,6,1,0,6,0,15,0.0,62,5,Sunny,2015-06-07 06:00:00,0
2015,6,7,7,3,0,6,0,17,0.0,62,6,Sunny,2015-06-07 07:00:00,3
2015,6,7,8,8,0,6,0,18,0.0,61,7,Sunny,2015-06-07 08:00:00,8
2015,6,7,9,14,0,6,0,20,0.0,61,7,Sunny,2015-06-07 09:00:00,12
2015,6,7,10,26,0,6,0,20,0.0,62,10,Sunny,2015-06-07 10:00:00,14
2015,6,7,11,26,0,6,0,20,0.0,63,14,Sunny,2015-06-07 11:00:00,19
2015,6,7,12,23,0,6,0,20,0.0,63,17,Sunny,2015-06-07 12:00:00,30
2015,6,7,13,36,0,6,0,20,0.0,64,19,Sunny,2015-06-07 13:00:00,33
2015,6,7,14,43,0,6,0,19,0.0,66,21,Sunny,2015-06-07 14:00:00,28
2015,6,7,15,37,0,6,0,19,0.0,67,23,Sunny,2015-06-07 15:00:00,21
2015,6,7,16,50,0,6,0,18,0.0,68,22,Sunny,2015-06-07 16:00:00,16
2015,6,7,17,60,0,6,0,17,0.0,68,21,Sunny,2015-06-07 17:00:00,7
2015,6,7,18,37,0,6,0,16,0.0,69,20,Clear,2015-06-07 18:00:00,1
2015,6,7,19,44,0,6,0,15,0.0,70,20,Clear,2015-06-07 19:00:00,1
2015,6,7,20,15,0,6,0,15,0.0,72,21,Clear,2015-06-07 20:00:00,2
2015,6,7,21,5,0,6,0,15,0.0,74,22,Clear,2015-06-07 21:00:00,1
2015,6,7,22,4,0,6,0,15,0.0,76,19,Clear,2015-06-07 22:00:00,1
2015,6,7,23,2,0,6,0,14,0.0,78,17,Clear,2015-06-07 23:00:00,0
2015,6,8,0,1,0,0,1,14,0.0,79,14,Clear,2015-06-08 00:00:00,0
2015,6,8,3,1,0,0,1,15,0.0,79,17,Overcast,2015-06-08 03:00:00,0
2015,6,8,5,1,0,0,1,17,0.0,76,16,Overcast,2015-06-08 05:00:00,0
2015,6,8,6,5,0,0,1,17,0.0,75,15,Overcast,2015-06-08 06:00:00,3
2015,6,8,7,13,0,0,1,19,0.0,72,18,Overcast,2015-06-08 07:00:00,4
2015,6,8,8,16,0,0,1,20,0.2,70,22,Patchy rain possible,2015-06-08 08:00:00,8
2015,6,8,9,10,0,0,1,21,0.2,67,25,Patchy rain possible,2015-06-08 09:00:00,6
2015,6,8,10,3,0,0,1,22,0.1,67,24,Patchy rain possible,2015-06-08 10:00:00,0
2015,6,8,11,3,0,0,1,23,0.2,67,23,Patchy rain possible,2015-06-08 11:00:00,0
2015,6,8,12,11,0,0,1,24,0.2,66,22,Patchy rain possible,2015-06-08 12:00:00,0
2015,6,8,13,7,0,0,1,24,0.1,68,24,Patchy rain possible,2015-06-08 13:00:00,2
2015,6,8,14,13,0,0,1,24,0.0,70,27,Partly cloudy,2015-06-08 14:00:00,6
2015,6,8,15,14,0,0,1,24,0.0,71,29,Partly cloudy,2015-06-08 15:00:00,7
2015,6,8,16,13,0,0,1,23,0.0,75,26,Partly cloudy,2015-06-08 16:00:00,6
2015,6,8,17,30,0,0,1,22,0.5,78,22,Light rain shower,2015-06-08 17:00:00,17
2015,6,8,18,69,0,0,1,22,0.6,82,19,Light rain shower,2015-06-08 18:00:00,19
2015,6,8,19,24,0,0,1,21,0.3,85,22,Light rain shower,2015-06-08 19:00:00,2
2015,6,8,20,26,0,0,1,20,1.5,88,25,Moderate or heavy rain shower,2015-06-08 20:00:00,4
2015,6,8,21,9,0,0,1,19,2.0,91,27,Moderate or heavy rain shower,2015-06-08 21:00:00,3
2015,6,8,22,1,0,0,1,19,1.0,92,22,Moderate or heavy rain shower,2015-06-08 22:00:00,1
2015,6,9,5,1,0,1,1,19,0.1,92,15,Light rain shower,2015-06-09 05:00:00,2
2015,6,9,6,9,0,1,1,19,0.2,91,14,Light rain shower,2015-06-09 06:00:00,0
2015,6,9,7,11,0,1,1,20,0.1,88,16,Light rain shower,2015-06-09 07:00:00,2
2015,6,9,8,17,0,1,1,21,0.3,86,18,Light rain shower,2015-06-09 08:00:00,8
2015,6,9,9,9,0,1,1,22,0.4,84,20,Light rain shower,2015-06-09 09:00:00,6
2015,6,9,10,4,0,1,1,23,0.2,78,19,Light rain shower,2015-06-09 10:00:00,4
2015,6,9,11,8,0,1,1,24,1.1,72,18,Moderate or heavy rain shower,2015-06-09 11:00:00,1
2015,6,9,12,9,0,1,1,25,1.5,67,17,Moderate or heavy rain shower,2015-06-09 12:00:00,2
2015,6,9,13,7,0,1,1,25,0.7,65,19,Moderate or heavy rain shower,2015-06-09 13:00:00,4
2015,6,9,14,19,0,1,1,24,0.5,64,22,Patchy rain possible,2015-06-09 14:00:00,1
2015,6,9,15,17,0,1,1,24,0.6,62,25,Patchy rain possible,2015-06-09 15:00:00,4
2015,6,9,16,6,0,1,1,23,0.3,66,21,Patchy rain possible,2015-06-09 16:00:00,1
2015,6,9,17,34,0,1,1,22,0.5,69,18,Patchy rain possible,2015-06-09 17:00:00,3
2015,6,9,18,62,0,1,1,21,0.7,73,15,Patchy rain possible,2015-06-09 18:00:00,3
2015,6,9,19,42,0,1,1,20,0.4,75,14,Patchy rain possible,2015-06-09 19:00:00,0
2015,6,9,20,23,0,1,1,20,0.0,77,14,Clear,2015-06-09 20:00:00,1
2015,6,9,21,10,0,1,1,19,0.0,79,14,Clear,2015-06-09 21:00:00,3
2015,6,9,22,8,0,1,1,18,0.0,81,11,Clear,2015-06-09 22:00:00,1
2015,6,9,23,4,0,1,1,18,0.0,83,9,Clear,2015-06-09 23:00:00,0
2015,6,10,0,3,0,2,1,17,0.0,84,7,Clear,2015-06-10 00:00:00,0
2015,6,10,2,1,0,2,1,17,0.0,86,9,Clear,2015-06-10 02:00:00,1
2015,6,10,6,11,0,2,1,21,0.0,76,2,Sunny,2015-06-10 06:00:00,6
2015,6,10,7,14,0,2,1,22,0.0,71,4,Sunny,2015-06-10 07:00:00,14
2015,6,10,8,30,0,2,1,23,0.0,66,6,Sunny,2015-06-10 08:00:00,16
2015,6,10,9,8,0,2,1,24,0.0,61,9,Sunny,2015-06-10 09:00:00,14
2015,6,10,10,10,0,2,1,24,0.0,59,11,Sunny,2015-06-10 10:00:00,9
2015,6,10,11,9,0,2,1,24,0.0,57,13,Sunny,2015-06-10 11:00:00,18
2015,6,10,12,11,0,2,1,25,0.0,55,15,Sunny,2015-06-10 12:00:00,13
2015,6,10,13,10,0,2,1,24,0.0,58,15,Sunny,2015-06-10 13:00:00,13
2015,6,10,14,24,0,2,1,23,0.0,61,15,Sunny,2015-06-10 14:00:00,11
2015,6,10,15,12,0,2,1,23,0.0,64,14,Sunny,2015-06-10 15:00:00,20
2015,6,10,16,31,0,2,1,22,0.0,67,14,Sunny,2015-06-10 16:00:00,33
2015,6,10,17,38,0,2,1,22,0.0,70,13,Sunny,2015-06-10 17:00:00,43
2015,6,10,18,48,0,2,1,21,0.0,73,13,Clear,2015-06-10 18:00:00,43
2015,6,10,19,42,0,2,1,21,0.0,75,15,Clear,2015-06-10 19:00:00,29
2015,6,10,20,34,0,2,1,20,0.0,77,17,Clear,2015-06-10 20:00:00,16
2015,6,10,21,22,0,2,1,20,0.0,79,19,Clear,2015-06-10 21:00:00,9
2015,6,10,22,9,0,2,1,19,0.0,80,17,Clear,2015-06-10 22:00:00,2
2015,6,10,23,2,0,2,1,19,0.0,81,15,Clear,2015-06-10 23:00:00,1
2015,6,11,1,6,0,3,1,19,0.0,82,15,Clear,2015-06-11 01:00:00,0
2015,6,11,6,9,0,3,1,21,0.0,76,14,Sunny,2015-06-11 06:00:00,7
2015,6,11,7,9,0,3,1,23,0.0,70,16,Sunny,2015-06-11 07:00:00,11
2015,6,11,8,25,0,3,1,24,0.0,65,17,Sunny,2015-06-11 08:00:00,15
2015,6,11,9,21,0,3,1,26,0.0,60,19,Sunny,2015-06-11 09:00:00,10
2015,6,11,10,4,0,3,1,27,0.0,57,17,Sunny,2015-06-11 10:00:00,7
2015,6,11,11,4,0,3,1,28,0.0,55,15,Sunny,2015-06-11 11:00:00,6
2015,6,11,12,3,0,3,1,29,0.0,52,13,Sunny,2015-06-11 12:00:00,9
2015,6,11,13,9,0,3,1,29,0.0,57,15,Sunny,2015-06-11 13:00:00,5
2015,6,11,14,9,0,3,1,28,0.3,61,17,Patchy rain possible,2015-06-11 14:00:00,9
2015,6,11,15,18,0,3,1,28,0.4,65,19,Patchy rain possible,2015-06-11 15:00:00,23
2015,6,11,16,21,0,3,1,27,0.2,69,16,Patchy rain possible,2015-06-11 16:00:00,16
2015,6,11,17,37,0,3,1,26,0.4,73,13,Patchy rain possible,2015-06-11 17:00:00,40
2015,6,11,18,42,0,3,1,25,0.6,78,10,Patchy rain possible,2015-06-11 18:00:00,24
2015,6,11,19,42,0,3,1,24,0.3,78,11,Patchy rain possible,2015-06-11 19:00:00,21
2015,6,11,20,28,0,3,1,24,0.0,78,12,Clear,2015-06-11 20:00:00,11
2015,6,11,21,12,0,3,1,23,0.0,78,13,Clear,2015-06-11 21:00:00,3
2015,6,11,22,9,0,3,1,22,0.0,78,10,Clear,2015-06-11 22:00:00,4
2015,6,11,23,3,0,3,1,22,0.0,79,8,Clear,2015-06-11 23:00:00,3
2015,6,12,1,2,0,4,1,21,0.0,80,5,Clear,2015-06-12 01:00:00,0
2015,6,12,5,1,0,4,1,21,0.0,76,7,Clear,2015-06-12 05:00:00,2
2015,6,12,6,3,0,4,1,22,0.0,74,7,Sunny,2015-06-12 06:00:00,6
2015,6,12,7,12,0,4,1,24,0.0,71,8,Sunny,2015-06-12 07:00:00,12
2015,6,12,8,27,0,4,1,25,0.0,68,9,Sunny,2015-06-12 08:00:00,19
2015,6,12,9,9,0,4,1,27,0.0,66,10,Sunny,2015-06-12 09:00:00,11
2015,6,12,10,12,0,4,1,27,0.0,65,11,Sunny,2015-06-12 10:00:00,3
2015,6,12,11,10,0,4,1,28,0.0,64,12,Sunny,2015-06-12 11:00:00,1
2015,6,12,12,6,0,4,1,28,0.0,63,12,Sunny,2015-06-12 12:00:00,7
2015,6,12,13,8,0,4,1,28,0.0,63,16,Sunny,2015-06-12 13:00:00,10
2015,6,12,14,14,0,4,1,28,0.0,64,20,Sunny,2015-06-12 14:00:00,11
2015,6,12,15,19,0,4,1,28,0.0,64,24,Sunny,2015-06-12 15:00:00,19
2015,6,12,16,33,0,4,1,27,0.0,69,20,Sunny,2015-06-12 16:00:00,24
2015,6,12,17,42,0,4,1,26,0.1,73,17,Sunny,2015-06-12 17:00:00,44
2015,6,12,18,34,0,4,1,25,0.1,78,14,Clear,2015-06-12 18:00:00,29
2015,6,12,19,19,0,4,1,24,0.0,79,16,Clear,2015-06-12 19:00:00,21
2015,6,12,20,8,0,4,1,24,0.3,80,19,Patchy rain possible,2015-06-12 20:00:00,9
2015,6,12,21,4,0,4,1,23,0.4,81,22,Patchy rain possible,2015-06-12 21:00:00,7
2015,6,12,22,15,0,4,1,23,0.2,83,20,Patchy rain possible,2015-06-12 22:00:00,1
2015,6,12,23,2,0,4,1,23,0.4,85,18,Patchy rain possible,2015-06-12 23:00:00,2
2015,6,13,0,3,0,5,0,22,0.9,88,16,Patchy rain possible,2015-06-13 00:00:00,5
2015,6,13,1,1,0,5,0,22,0.4,87,17,Patchy rain possible,2015-06-13 01:00:00,0
2015,6,13,4,1,0,5,0,21,0.0,83,17,Clear,2015-06-13 04:00:00,0
2015,6,13,6,5,0,5,0,21,0.0,77,17,Sunny,2015-06-13 06:00:00,2
2015,6,13,7,4,0,5,0,22,0.0,73,17,Sunny,2015-06-13 07:00:00,1
2015,6,13,8,7,0,5,0,23,0.0,69,18,Sunny,2015-06-13 08:00:00,6
2015,6,13,9,10,0,5,0,24,0.0,66,18,Sunny,2015-06-13 09:00:00,7
2015,6,13,10,14,0,5,0,24,0.0,61,15,Sunny,2015-06-13 10:00:00,4
2015,6,13,11,23,0,5,0,25,0.0,56,12,Partly cloudy,2015-06-13 11:00:00,11
2015,6,13,12,19,0,5,0,26,0.0,51,9,Partly cloudy,2015-06-13 12:00:00,16
2015,6,13,13,41,0,5,0,26,0.0,53,8,Partly cloudy,2015-06-13 13:00:00,21
2015,6,13,14,27,0,5,0,25,0.0,56,8,Partly cloudy,2015-06-13 14:00:00,46
2015,6,13,15,44,0,5,0,24,0.0,58,7,Partly cloudy,2015-06-13 15:00:00,49
2015,6,13,16,45,0,5,0,23,0.0,60,7,Partly cloudy,2015-06-13 16:00:00,43
2015,6,13,17,47,0,5,0,23,0.0,62,6,Sunny,2015-06-13 17:00:00,37
2015,6,13,18,42,0,5,0,22,0.0,64,6,Clear,2015-06-13 18:00:00,33
2015,6,13,19,41,0,5,0,21,0.0,69,8,Clear,2015-06-13 19:00:00,25
2015,6,13,20,26,0,5,0,20,0.0,74,10,Clear,2015-06-13 20:00:00,20
2015,6,13,21,15,0,5,0,19,0.0,80,12,Clear,2015-06-13 21:00:00,12
2015,6,13,22,4,0,5,0,19,0.0,82,10,Clear,2015-06-13 22:00:00,12
2015,6,13,23,8,0,5,0,19,0.0,85,9,Clear,2015-06-13 23:00:00,4
2015,6,14,0,7,0,6,0,18,0.0,87,7,Clear,2015-06-14 00:00:00,1
2015,6,14,1,6,0,6,0,18,0.0,87,6,Clear,2015-06-14 01:00:00,1
2015,6,14,2,3,0,6,0,18,0.0,87,6,Clear,2015-06-14 02:00:00,1
2015,6,14,6,2,0,6,0,22,0.0,72,4,Sunny,2015-06-14 06:00:00,1
2015,6,14,7,5,0,6,0,23,0.0,68,5,Sunny,2015-06-14 07:00:00,3
2015,6,14,8,6,0,6,0,24,0.0,65,6,Sunny,2015-06-14 08:00:00,8
2015,6,14,9,7,0,6,0,25,0.0,62,6,Sunny,2015-06-14 09:00:00,14
2015,6,14,10,18,0,6,0,26,0.0,60,9,Sunny,2015-06-14 10:00:00,26
2015,6,14,11,35,0,6,0,26,0.0,58,11,Cloudy,2015-06-14 11:00:00,26
2015,6,14,12,17,0,6,0,27,0.0,57,14,Cloudy,2015-06-14 12:00:00,23
2015,6,14,13,30,0,6,0,26,0.0,60,14,Cloudy,2015-06-14 13:00:00,36
2015,6,14,14,40,0,6,0,25,0.0,63,15,Cloudy,2015-06-14 14:00:00,43
2015,6,14,15,23,0,6,0,24,0.0,66,15,Cloudy,2015-06-14 15:00:00,37
2015,6,14,16,38,0,6,0,24,0.0,69,16,Cloudy,2015-06-14 16:00:00,50
2015,6,14,17,34,0,6,0,23,0.0,72,17,Partly cloudy,2015-06-14 17:00:00,60
2015,6,14,18,40,0,6,0,22,0.0,75,17,Partly cloudy,2015-06-14 18:00:00,37
2015,6,14,19,32,0,6,0,21,0.0,80,16,Partly cloudy,2015-06-14 19:00:00,44
2015,6,14,20,28,0,6,0,21,0.5,84,15,Patchy light rain,2015-06-14 20:00:00,15
2015,6,14,21,5,0,6,0,20,0.6,89,14,Patchy light rain,2015-06-14 21:00:00,5
2015,6,15,6,5,0,0,1,21,1.4,90,13,Moderate rain,2015-06-15 06:00:00,5
2015,6,15,7,9,0,0,1,21,0.7,89,12,Moderate rain,2015-06-15 07:00:00,13
2015,6,15,8,14,0,0,1,21,0.7,88,11,Moderate rain,2015-06-15 08:00:00,16
2015,6,15,9,15,0,0,1,22,0.9,87,10,Moderate rain,2015-06-15 09:00:00,10
2015,6,15,10,6,0,0,1,23,0.5,85,9,Moderate rain,2015-06-15 10:00:00,3
2015,6,15,11,15,0,0,1,24,0.0,83,7,Partly cloudy,2015-06-15 11:00:00,3
2015,6,15,12,10,0,0,1,24,0.0,81,5,Partly cloudy,2015-06-15 12:00:00,11
2015,6,15,13,6,0,0,1,24,0.0,83,8,Partly cloudy,2015-06-15 13:00:00,7
2015,6,15,14,12,0,0,1,24,2.1,85,10,Moderate or heavy rain shower,2015-06-15 14:00:00,13
2015,6,15,15,5,0,0,1,24,2.8,87,13,Moderate or heavy rain shower,2015-06-15 15:00:00,14
2015,6,15,16,4,0,0,1,23,1.4,88,13,Moderate or heavy rain shower,2015-06-15 16:00:00,13
2015,6,15,17,6,0,0,1,22,2.2,89,14,Moderate or heavy rain shower,2015-06-15 17:00:00,30
2015,6,15,18,26,0,0,1,21,2.9,91,15,Moderate or heavy rain shower,2015-06-15 18:00:00,69
2015,6,15,19,25,0,0,1,20,1.5,91,15,Moderate or heavy rain shower,2015-06-15 19:00:00,24
2015,6,15,20,16,0,0,1,19,0.0,91,14,Cloudy,2015-06-15 20:00:00,26
2015,6,15,21,7,0,0,1,17,0.0,91,14,Cloudy,2015-06-15 21:00:00,9
2015,6,15,22,13,0,0,1,17,0.0,92,11,Cloudy,2015-06-15 22:00:00,1
2015,6,15,23,4,0,0,1,17,0.0,93,8,Cloudy,2015-06-15 23:00:00,0
2015,6,16,1,1,0,1,1,17,0.0,95,6,Cloudy,2015-06-16 01:00:00,0
2015,6,16,2,1,0,1,1,18,0.2,95,5,Light rain shower,2015-06-16 02:00:00,0
2015,6,16,5,1,0,1,1,19,0.7,95,5,Light rain shower,2015-06-16 05:00:00,1
2015,6,16,6,6,0,1,1,19,1.0,94,5,Light rain shower,2015-06-16 06:00:00,9
2015,6,16,7,14,0,1,1,20,0.5,91,8,Light rain shower,2015-06-16 07:00:00,11
2015,6,16,8,15,0,1,1,21,0.2,88,11,Light rain shower,2015-06-16 08:00:00,17
2015,6,16,9,22,0,1,1,23,0.3,85,14,Light rain shower,2015-06-16 09:00:00,9
2015,6,16,10,8,0,1,1,23,0.2,84,14,Light rain shower,2015-06-16 10:00:00,4
2015,6,16,11,14,0,1,1,24,0.7,83,14,Light rain shower,2015-06-16 11:00:00,8
2015,6,16,12,10,0,1,1,25,1.0,83,14,Light rain shower,2015-06-16 12:00:00,9
2015,6,16,13,14,0,1,1,25,0.5,82,14,Light rain shower,2015-06-16 13:00:00,7
2015,6,16,14,9,0,1,1,24,0.4,81,14,Light rain shower,2015-06-16 14:00:00,19
2015,6,16,15,14,0,1,1,24,0.5,81,15,Light rain shower,2015-06-16 15:00:00,17
2015,6,16,16,17,0,1,1,24,0.2,80,15,Light rain shower,2015-06-16 16:00:00,6
2015,6,16,17,8,0,1,1,23,0.0,80,15,Sunny,2015-06-16 17:00:00,34
2015,6,16,18,29,0,1,1,23,0.0,79,15,Clear,2015-06-16 18:00:00,62
2015,6,16,19,24,0,1,1,22,0.0,79,17,Clear,2015-06-16 19:00:00,42
2015,6,16,20,27,0,1,1,22,0.0,78,19,Clear,2015-06-16 20:00:00,23
2015,6,16,21,18,0,1,1,21,0.0,78,21,Clear,2015-06-16 21:00:00,10
2015,6,16,22,11,0,1,1,21,0.0,80,17,Clear,2015-06-16 22:00:00,8
2015,6,16,23,10,0,1,1,21,0.0,83,13,Clear,2015-06-16 23:00:00,4
2015,6,17,0,1,0,2,1,21,0.0,85,9,Clear,2015-06-17 00:00:00,3
2015,6,17,1,1,0,2,1,20,0.0,86,10,Clear,2015-06-17 01:00:00,0
2015,6,17,6,11,0,2,1,21,0.0,75,17,Sunny,2015-06-17 06:00:00,11
2015,6,17,7,15,0,2,1,21,0.0,75,17,Sunny,2015-06-17 07:00:00,14
2015,6,17,8,19,0,2,1,21,0.0,75,17,Sunny,2015-06-17 08:00:00,30
2015,6,17,9,15,0,2,1,21,0.0,75,16,Sunny,2015-06-17 09:00:00,8
2015,6,17,10,14,0,2,1,20,0.0,76,16,Sunny,2015-06-17 10:00:00,10
2015,6,17,11,22,0,2,1,20,0.0,76,15,Sunny,2015-06-17 11:00:00,9
2015,6,17,12,26,0,2,1,20,0.0,77,15,Sunny,2015-06-17 12:00:00,11
2015,6,17,13,14,0,2,1,20,0.0,77,14,Sunny,2015-06-17 13:00:00,10
2015,6,17,14,10,0,2,1,20,0.0,78,13,Sunny,2015-06-17 14:00:00,24
2015,6,17,15,17,0,2,1,20,0.0,78,13,Sunny,2015-06-17 15:00:00,12
2015,6,17,16,21,0,2,1,19,0.0,80,11,Sunny,2015-06-17 16:00:00,31
2015,6,17,17,36,0,2,1,19,0.0,81,10,Cloudy,2015-06-17 17:00:00,38
2015,6,17,18,40,0,2,1,19,0.0,82,8,Cloudy,2015-06-17 18:00:00,48
2015,6,17,19,20,0,2,1,18,0.0,82,10,Cloudy,2015-06-17 19:00:00,42
2015,6,17,20,13,0,2,1,18,0.0,83,12,Cloudy,2015-06-17 20:00:00,34
2015,6,17,21,11,0,2,1,18,0.0,83,14,Cloudy,2015-06-17 21:00:00,22
2015,6,17,22,9,0,2,1,17,0.0,83,12,Cloudy,2015-06-17 22:00:00,9
2015,6,17,23,2,0,2,1,17,0.0,84,10,Cloudy,2015-06-17 23:00:00,2
2015,6,18,1,2,0,3,1,17,0.0,86,9,Cloudy,2015-06-18 01:00:00,6
2015,6,18,2,1,0,3,1,17,0.0,87,9,Partly cloudy,2015-06-18 02:00:00,0
2015,6,18,5,1,0,3,1,18,0.0,83,10,Partly cloudy,2015-06-18 05:00:00,0
2015,6,18,6,6,0,3,1,19,0.0,80,10,Partly cloudy,2015-06-18 06:00:00,9
2015,6,18,7,7,0,3,1,19,0.0,79,11,Partly cloudy,2015-06-18 07:00:00,9
2015,6,18,8,11,0,3,1,19,0.0,78,11,Partly cloudy,2015-06-18 08:00:00,25
2015,6,18,9,15,0,3,1,20,0.0,77,12,Partly cloudy,2015-06-18 09:00:00,21
2015,6,18,10,4,0,3,1,21,0.0,75,13,Partly cloudy,2015-06-18 10:00:00,4
2015,6,18,11,9,0,3,1,22,0.0,72,13,Overcast,2015-06-18 11:00:00,4
2015,6,18,12,5,0,3,1,22,0.0,70,14,Overcast,2015-06-18 12:00:00,3
